Seconds_Since_Start,Score_Difference
14,-2
86,0
97,-3
126,-6
140,-4
157,-6
206,-4
222,-6
245,-3
288,-1
310,1
322,-2
336,0
354,-3
381,-5
403,-3
417,-5
427,-2
465,-4
481,-2
542,-5
572,-7
583,-6
595,-9
625,-12
673,-15
682,-14
690,-17
795,-14
827,-12
844,-14
862,-16
885,-14
908,-12
927,-14
936,-13
974,-11
1052,-13
1104,-11
1115,-14
1130,-12
1156,-9
1183,-12
1240,-14
1258,-11
1289,-13
1339,-11
1357,-9
1389,-11
1459,-12
1469,-10
1497,-7
1512,-9
1525,-7
1554,-9
1573,-7
1588,-10
1608,-8
1624,-11
1686,-13
1696,-10
1797,-8
1817,-10
1855,-12
1895,-14
1927,-13
1942,-11
1971,-9
1987,-11
2055,-14
2073,-11
2092,-13
2106,-12
2140,-10
2184,-12
2195,-9
2248,-12
2278,-14
2320,-12
2363,-14
2376,-11
2394,-13
2414,-10
2428,-12
2440,-10
2467,-7
2486,-10
2496,-8
2512,-6
2540,-8
2586,-5
2611,-3
2625,-5
2644,-8
2680,-10
2699,-12
2714,-10
2767,-12
2786,-10
2816,-8
2837,-10
2845,-8
2860,-6
