Seconds_Since_Start,Score_Difference
108,2
137,5
174,3
217,6
237,4
357,7
376,5
407,2
441,0
474,-2
485,1
545,4
560,2
572,5
594,3
645,6
679,8
687,5
734,2
750,3
790,5
811,2
845,4
886,6
929,3
954,0
968,2
989,0
1021,-2
1030,0
1050,-3
1073,0
1088,-2
1130,-5
1186,-3
1202,-6
1243,-8
1268,-10
1280,-8
1298,-11
1309,-9
1355,-11
1369,-8
1383,-10
1394,-7
1406,-9
1427,-6
1505,-8
1518,-5
1584,-7
1594,-5
1648,-7
1687,-9
1722,-12
1743,-9
1752,-12
1803,-15
1828,-13
1899,-12
1915,-14
1925,-13
1952,-11
1990,-13
2017,-15
2087,-13
2111,-14
2129,-16
2153,-15
2160,-17
2190,-15
2206,-18
2225,-16
2286,-14
2316,-12
2409,-15
2451,-12
2493,-13
2530,-11
2557,-9
2595,-7
2628,-5
2667,-3
2689,-6
2706,-4
2742,-7
2826,-9
2843,-11
2847,-9
2866,-11
2873,-8
2874,-9
