Seconds_Since_Start,Score_Difference
52,-3
75,0
90,-2
139,0
161,2
175,0
188,2
223,0
244,-2
266,-4
275,-2
291,-5
319,-2
348,0
399,-2
417,0
433,-3
453,-1
484,-4
501,-2
518,-4
552,-6
572,-8
596,-6
629,-8
641,-6
651,-8
668,-6
690,-8
718,-9
741,-6
788,-8
838,-6
859,-9
877,-7
907,-5
964,-3
988,-5
1012,-3
1024,-5
1074,-7
1087,-5
1108,-7
1118,-5
1137,-7
1154,-5
1186,-2
1238,0
1255,2
1273,0
1310,-2
1375,1
1401,-2
1426,-4
1453,-2
1466,-4
1481,-2
1498,-4
1544,-6
1561,-4
1607,-6
1687,-5
1697,-7
1729,-9
1734,-8
1804,-5
1824,-7
1853,-10
1866,-8
1878,-11
1886,-8
1916,-6
1941,-4
2007,-6
2020,-4
2058,-5
2123,-3
2174,-5
2203,-7
2219,-5
2278,-8
2298,-10
2318,-8
2391,-11
2439,-13
2452,-10
2485,-8
2510,-10
2556,-7
2575,-10
2591,-8
2608,-10
2622,-8
2643,-6
2693,-8
2710,-6
2730,-8
2763,-6
2776,-9
2781,-7
2804,-9
2836,-11
