Seconds_Since_Start,Score_Difference
71,-2
87,0
126,2
139,-1
151,1
181,3
200,2
207,4
270,6
294,9
311,6
328,8
374,6
398,4
413,5
511,3
518,5
533,3
556,0
627,2
639,0
672,-3
733,-5
753,-3
775,-1
792,-4
811,-1
836,0
877,2
943,4
978,6
1027,4
1055,6
1072,4
1094,7
1128,9
1157,12
1171,10
1199,9
1209,11
1216,8
1229,11
1255,14
1260,12
1273,14
1285,12
1323,8
1340,6
1399,5
1422,7
1454,6
1476,4
1523,6
1546,8
1557,6
1565,8
1580,6
1601,3
1615,5
1640,6
1660,8
1709,6
1726,8
1739,5
1755,7
1764,5
1777,7
1799,10
1822,12
1840,10
1861,12
1981,10
1990,12
2032,15
2064,13
2102,11
2120,13
2136,15
2173,18
2197,19
2214,17
2244,15
2306,18
2335,20
2434,22
2452,20
2546,18
2586,16
2613,14
2629,16
2649,13
2673,16
2692,14
2741,17
2751,15
2783,13
2805,15
2850,12
2859,14
2866,12
