Seconds_Since_Start,Score_Difference
92,-2
107,0
185,-2
212,-4
297,-6
347,-3
416,-1
452,-3
485,-5
503,-3
544,-5
569,-3
645,-5
688,-7
708,-4
744,-2
772,-4
793,-1
817,1
834,-1
848,1
881,3
895,0
956,-3
979,-1
1000,-3
1037,-5
1061,-8
1132,-10
1150,-11
1171,-9
1188,-11
1208,-8
1259,-5
1297,-4
1405,-5
1511,-3
1581,-1
1593,-3
1642,-1
1661,-3
1700,-1
1732,1
1751,-2
1779,-3
1801,-1
1818,-3
1833,0
1896,-3
1911,0
1988,-1
2014,2
2028,0
2051,3
2084,5
2132,3
2148,5
2191,7
2221,9
2237,7
2261,9
2278,6
2330,8
2339,6
2365,4
2427,6
2447,3
2472,5
2486,3
2510,5
2538,7
2564,5
2656,7
2668,6
2701,3
2727,4
2826,6
2832,4
2839,6
2856,8
2861,5
2865,7
2879,4
