Seconds_Since_Start,Score_Difference
65,2
80,0
111,3
142,1
152,4
173,2
220,0
283,-2
334,-5
388,-7
405,-6
419,-8
492,-6
503,-8
516,-6
533,-9
572,-7
595,-4
673,-2
687,-4
699,-2
737,0
764,-3
780,-1
788,-3
794,0
813,-2
852,0
871,-2
895,-4
909,-2
933,0
957,-3
970,0
985,-2
1016,1
1048,3
1062,1
1079,4
1096,2
1105,4
1123,6
1150,4
1223,6
1239,3
1256,2
1284,0
1304,-2
1326,0
1354,2
1369,-1
1381,1
1395,-2
1405,0
1475,-3
1511,-1
1555,-3
1566,-1
1581,-3
1640,-5
1657,-2
1712,-4
1726,-6
1751,-4
1788,-2
1799,-3
1863,-5
1879,-3
1905,-5
1930,-7
1956,-10
1992,-12
2070,-15
2086,-13
2111,-11
2151,-8
2182,-6
2236,-8
2246,-5
2259,-6
2275,-8
2303,-5
2316,-7
2333,-9
2352,-8
2392,-10
2464,-8
2483,-11
2527,-8
2550,-11
2564,-14
2591,-17
2608,-15
2623,-18
2634,-16
2683,-14
2686,-16
2738,-14
2741,-15
2746,-13
2747,-15
2844,-17
2854,-15
