Seconds_Since_Start,Score_Difference
65,-2
88,0
106,-2
139,-4
155,-2
171,-4
202,-6
222,-4
252,-6
271,-4
286,-6
307,-4
339,-2
359,-4
393,-5
404,-3
419,-5
436,-3
458,-5
486,-3
520,-5
536,-3
598,-5
623,-8
650,-11
670,-9
679,-12
713,-14
732,-12
745,-14
790,-11
832,-13
844,-15
858,-17
875,-15
892,-16
910,-15
924,-17
936,-15
972,-13
1060,-11
1081,-13
1095,-11
1130,-9
1153,-11
1186,-13
1200,-11
1233,-14
1269,-16
1305,-19
1351,-17
1369,-20
1382,-18
1392,-20
1400,-19
1404,-16
1412,-18
1488,-15
1553,-13
1593,-15
1626,-13
1688,-12
1703,-14
1725,-12
1736,-14
1753,-11
1792,-9
1808,-11
1853,-14
1865,-12
1921,-10
1934,-12
1966,-14
1992,-16
2046,-18
2084,-20
2122,-18
2174,-20
2257,-22
2286,-24
2311,-27
2345,-29
2457,-26
2492,-24
2534,-22
2560,-20
2572,-23
2658,-24
2775,-21
2791,-24
2804,-22
2822,-25
2833,-23
2839,-24
2850,-22
