Seconds_Since_Start,Score_Difference
14,-2
30,0
55,-2
63,0
82,-3
98,-1
120,-4
137,-2
160,0
169,-2
217,1
275,-1
322,1
340,-2
360,-5
391,-7
415,-9
457,-7
477,-4
492,-2
518,0
545,2
567,4
639,2
667,0
734,2
764,5
775,3
830,5
840,3
866,1
900,-1
909,1
927,-1
967,-3
1004,-1
1028,-3
1059,-1
1134,1
1160,-1
1200,-3
1227,-6
1259,-4
1295,-7
1323,-5
1335,-7
1370,-9
1389,-12
1402,-10
1425,-8
1440,-10
1486,-13
1500,-11
1518,-13
1532,-10
1547,-13
1619,-16
1672,-14
1687,-16
1696,-14
1716,-17
1758,-19
1771,-17
1793,-19
1813,-17
1863,-15
1898,-17
1906,-14
1944,-12
1969,-10
1999,-7
2026,-10
2043,-7
2077,-4
2104,-6
2137,-8
2198,-10
2217,-8
2344,-5
2377,-3
2400,-2
2423,-5
2436,-3
2458,-1
2484,1
2501,-1
2514,2
2531,0
2551,2
2578,4
2604,2
2621,4
2690,1
2735,-1
2802,2
2816,4
2826,3
2842,5
2845,3
2879,3
