Seconds_Since_Start,Score_Difference
22,3
89,5
110,3
139,0
156,2
186,0
227,-2
263,-5
420,-7
433,-4
454,-6
479,-8
501,-6
528,-4
549,-7
565,-4
593,-2
643,0
656,-3
689,-1
706,-3
756,-1
777,-4
837,-7
877,-9
974,-12
1013,-11
1025,-14
1049,-12
1068,-14
1080,-12
1104,-15
1120,-13
1154,-11
1175,-9
1185,-12
1197,-9
1215,-12
1233,-15
1269,-13
1313,-11
1328,-13
1353,-16
1354,-17
1414,-19
1429,-18
1489,-21
1523,-19
1563,-17
1613,-14
1642,-11
1669,-13
1724,-12
1743,-14
1757,-12
1804,-14
1819,-12
1827,-14
1846,-12
1882,-9
1919,-7
2005,-5
2031,-7
2098,-4
2116,-6
2125,-4
2186,-2
2224,0
2239,-2
2256,0
2263,-3
2294,-5
2322,-7
2373,-5
2473,-6
2479,-8
2550,-6
2615,-8
2629,-6
2651,-8
2670,-9
2709,-11
2725,-9
2754,-11
2788,-9
2811,-7
2824,-9
2834,-7
2858,-9
2873,-11
