Seconds_Since_Start,Score_Difference
44,-2
144,-4
160,-2
166,-4
180,-2
204,-5
222,-3
244,-5
261,-3
271,-4
305,-1
359,-4
386,-7
401,-5
424,-7
437,-6
498,-8
512,-6
531,-3
598,-5
615,-2
649,0
664,-3
677,-1
731,1
748,-1
834,-4
848,-6
886,-8
919,-6
931,-9
947,-8
973,-7
1041,-9
1182,-7
1212,-9
1227,-7
1276,-10
1315,-8
1332,-11
1356,-10
1374,-12
1389,-10
1405,-7
1439,-5
1467,-3
1518,-1
1559,1
1572,-2
1593,0
1606,-3
1657,-1
1707,1
1802,-1
1883,2
1908,0
1947,-2
1966,1
1982,-2
2010,0
2037,1
2052,-2
2133,0
2190,2
2213,0
2230,2
2247,1
2329,3
2349,6
2390,3
2485,1
2514,-1
2575,1
2594,-2
2647,0
2660,-3
2693,-5
2807,-7
2839,-9
2842,-7
2872,-5
