Seconds_Since_Start,Score_Difference
65,2
189,0
223,-2
262,-4
287,-2
303,-5
321,-3
338,-5
416,-8
440,-10
491,-11
517,-9
556,-11
569,-9
609,-11
639,-13
671,-15
682,-13
710,-11
720,-14
755,-16
772,-13
801,-11
845,-9
863,-7
884,-9
917,-11
947,-13
981,-11
1019,-13
1046,-11
1094,-13
1105,-12
1170,-15
1187,-13
1220,-15
1237,-12
1256,-9
1308,-11
1347,-13
1376,-10
1399,-8
1466,-10
1485,-7
1525,-9
1545,-12
1619,-10
1624,-12
1641,-10
1655,-12
1684,-14
1709,-12
1757,-14
1773,-16
1792,-14
1815,-11
1854,-9
1897,-11
1908,-9
1934,-5
2030,-3
2064,-1
2089,-3
2119,-2
2125,0
2138,-2
2183,-4
2203,-6
2240,-8
2291,-10
2311,-7
2341,-9
2396,-11
2422,-9
2444,-11
2468,-8
2487,-11
2504,-8
2515,-11
2532,-9
2552,-11
2563,-10
2588,-12
2613,-13
2626,-16
2649,-19
2696,-18
2714,-20
2749,-18
2779,-16
2811,-13
2835,-10
2854,-13
