Seconds_Since_Start,Score_Difference
30,2
48,0
112,2
126,0
148,2
165,0
223,1
246,4
258,2
268,4
307,1
371,3
430,1
445,4
502,1
529,-1
541,1
562,4
583,2
625,0
663,-2
762,-4
780,-6
796,-4
846,-7
862,-4
881,-6
901,-9
923,-12
950,-10
1012,-8
1074,-7
1145,-5
1156,-7
1191,-5
1224,-8
1317,-10
1341,-12
1360,-10
1375,-13
1387,-11
1428,-9
1440,-11
1458,-9
1498,-11
1536,-13
1595,-11
1616,-13
1693,-11
1735,-14
1753,-12
1774,-10
1858,-12
1875,-10
1888,-12
1920,-14
1956,-16
1980,-14
2036,-12
2047,-14
2061,-12
2078,-15
2094,-13
2122,-11
2129,-13
2152,-11
2198,-13
2245,-15
2265,-18
2283,-15
2320,-13
2371,-11
2392,-13
2405,-11
2459,-9
2487,-12
2515,-15
2534,-13
2553,-15
2568,-13
2617,-15
2634,-12
2714,-10
2738,-13
2751,-11
2781,-10
2828,-8
2833,-10
