Seconds_Since_Start,Score_Difference
15,-2
30,1
55,3
77,1
173,3
200,6
232,9
270,6
292,8
309,5
316,7
336,9
402,11
422,12
449,15
469,12
487,14
495,12
515,9
606,12
715,10
747,7
763,10
778,8
793,10
809,8
850,5
929,6
991,8
1020,10
1025,9
1047,12
1066,14
1123,16
1140,13
1183,15
1197,13
1253,15
1283,17
1309,19
1342,17
1363,19
1380,16
1435,14
1473,12
1493,14
1505,13
1526,15
1563,17
1575,15
1589,17
1616,15
1627,18
1656,20
1686,23
1702,20
1719,22
1736,20
1757,22
1775,20
1798,22
1816,19
1821,21
1849,23
1869,21
1898,19
1921,21
1939,18
1964,16
2003,14
2033,17
2062,19
2090,22
2102,21
2130,19
2160,18
2185,15
2215,13
2234,15
2245,14
2266,16
2283,14
2301,12
2306,15
2322,13
2366,11
2383,13
2400,10
2420,12
2439,10
2468,13
2483,11
2527,9
2578,12
2610,14
2611,15
2695,17
2717,17
2750,15
2773,17
2792,15
2853,13
