Seconds_Since_Start,Score_Difference
29,2
48,0
74,-3
94,-1
109,-3
124,-1
136,-4
261,-2
277,-4
335,-1
360,2
394,0
455,-2
479,0
506,-2
523,1
689,3
706,1
767,4
800,2
816,5
835,2
914,4
975,7
995,4
1066,2
1083,4
1097,2
1119,4
1189,3
1196,1
1222,3
1270,4
1280,1
1322,-1
1349,-3
1391,-5
1405,-2
1453,0
1480,2
1503,0
1587,-2
1605,0
1621,-2
1678,0
1695,-2
1714,0
1725,-3
1789,-1
1811,-3
1828,0
1843,-2
1862,-1
1881,-3
1928,0
1949,2
1969,0
1991,3
2028,1
2070,-1
2080,0
2098,-3
2129,-5
2150,-3
2160,-1
2178,-3
2225,-4
2245,-2
2301,0
2351,2
2368,0
2379,2
2427,4
2483,7
2507,5
2561,7
2618,5
2639,7
2650,5
2688,3
2717,1
2765,-1
2826,-3
2842,-1
