Seconds_Since_Start,Score_Difference
20,2
35,0
82,-3
115,-5
137,-2
150,-4
185,-6
243,-4
264,-3
294,-6
322,-4
341,-6
365,-4
393,-6
415,-4
434,-5
469,-8
486,-5
500,-8
515,-6
551,-8
588,-10
614,-8
651,-10
668,-7
686,-9
709,-7
755,-9
839,-7
854,-9
877,-7
885,-9
899,-7
912,-9
968,-7
1008,-4
1022,-5
1042,-8
1123,-10
1164,-8
1196,-10
1233,-7
1249,-9
1271,-11
1287,-9
1299,-11
1324,-9
1357,-7
1378,-9
1437,-8
1458,-10
1496,-7
1546,-6
1569,-4
1593,-7
1608,-4
1620,-6
1656,-4
1699,-6
1717,-3
1732,-5
1749,-3
1785,-1
1857,-3
1878,-1
1898,-4
1920,-2
1939,-4
1971,-6
1998,-8
2014,-6
2021,-8
2056,-6
2077,-8
2086,-7
2160,-9
2201,-7
2243,-6
2281,-3
2293,-5
2338,-7
2358,-9
2432,-7
2479,-10
2495,-8
2571,-6
2620,-4
2642,-6
2675,-9
2717,-11
2758,-9
2775,-12
2802,-10
2833,-8
2844,-10
2853,-8
2869,-10
