Seconds_Since_Start,Score_Difference
24,-3
69,-5
84,-2
92,-5
136,-7
159,-9
181,-12
205,-14
230,-17
325,-15
414,-12
424,-13
444,-10
491,-12
517,-10
534,-13
574,-15
588,-13
637,-10
654,-8
714,-11
743,-9
764,-11
791,-8
901,-5
914,-8
954,-10
988,-13
1014,-12
1043,-14
1086,-11
1104,-13
1165,-15
1198,-13
1209,-15
1239,-13
1240,-14
1274,-13
1291,-16
1312,-13
1334,-15
1349,-13
1372,-14
1395,-12
1410,-15
1435,-12
1451,-10
1465,-13
1480,-11
1493,-14
1550,-11
1622,-13
1630,-10
1653,-7
1673,-9
1702,-11
1751,-9
1904,-6
1926,-8
1946,-6
1990,-3
2007,-6
2025,-4
2042,-6
2067,-7
2089,-5
2109,-7
2124,-4
2196,-1
2249,-4
2316,-6
2349,-3
2366,-5
2391,-4
2417,-1
2430,-3
2439,-2
2446,1
2469,-1
2520,0
2584,2
2605,1
2651,0
2662,-3
2684,-5
2755,-3
2772,-5
2827,-3
2833,-4
2859,-1
2871,-3
