Seconds_Since_Start,Score_Difference
16,-2
51,-5
87,-7
106,-5
136,-3
151,-6
165,-3
202,-1
212,-4
225,-2
288,-5
322,-7
343,-5
380,-3
397,-5
416,-3
436,-5
451,-2
482,-4
508,-6
569,-8
600,-10
616,-8
649,-10
667,-8
745,-11
818,-8
853,-10
875,-8
893,-10
927,-8
963,-10
984,-8
1037,-11
1066,-9
1096,-11
1141,-9
1160,-11
1218,-9
1244,-11
1275,-8
1302,-6
1318,-8
1372,-10
1385,-8
1457,-6
1475,-8
1493,-10
1506,-8
1620,-10
1633,-12
1670,-14
1687,-17
1725,-15
1746,-18
1767,-16
1785,-18
1800,-16
1817,-19
1835,-21
1859,-19
1892,-21
1920,-23
1952,-21
1995,-23
2010,-20
2035,-18
2078,-21
2160,-23
2221,-21
2260,-23
2300,-21
2333,-18
2353,-21
2371,-19
2387,-20
2468,-17
2480,-20
2599,-18
2626,-21
2646,-19
2749,-21
2790,-19
2836,-16
