Seconds_Since_Start,Score_Difference
42,3
114,1
127,4
139,2
153,4
207,6
231,8
260,6
281,7
314,9
391,11
428,9
454,7
487,6
504,3
524,2
543,0
558,3
609,1
645,3
671,0
720,-2
751,-4
773,-2
796,-5
811,-2
833,-4
878,-6
894,-8
910,-6
926,-8
971,-6
988,-4
1007,-6
1022,-4
1046,-3
1063,-5
1078,-2
1093,-5
1109,-2
1125,0
1144,-2
1161,1
1176,-1
1196,1
1212,-1
1223,1
1231,-1
1252,1
1270,-1
1329,-3
1363,-5
1376,-3
1385,-6
1396,-4
1405,-6
1408,-3
1433,-1
1440,-4
1530,-2
1550,-4
1612,-2
1631,-4
1657,-7
1701,-5
1719,-7
1739,-10
1759,-12
1799,-15
1848,-13
1865,-15
1885,-12
1957,-15
1971,-13
1996,-15
2008,-13
2044,-15
2066,-13
2079,-15
2092,-13
2154,-12
2160,-15
2215,-13
2232,-15
2253,-13
2273,-16
2292,-14
2313,-12
2337,-15
2348,-13
2361,-11
2376,-14
2393,-12
2413,-15
2445,-18
2458,-16
2493,-19
2513,-16
2537,-17
2574,-15
2607,-13
2657,-15
2674,-13
2706,-15
2714,-13
2730,-16
2801,-19
