Seconds_Since_Start,Score_Difference
24,-2
53,0
83,-2
99,0
114,-2
169,1
179,-1
191,1
246,-1
306,-3
345,-6
362,-3
415,-6
452,-4
542,-6
590,-8
600,-6
614,-8
639,-11
668,-13
700,-11
718,-13
798,-11
841,-13
863,-10
884,-12
964,-10
982,-12
997,-14
1018,-13
1036,-16
1055,-13
1085,-12
1106,-15
1123,-13
1171,-15
1195,-17
1251,-18
1271,-21
1298,-19
1384,-17
1396,-19
1409,-22
1429,-20
1440,-22
1454,-24
1519,-22
1540,-24
1573,-22
1626,-24
1647,-26
1671,-23
1703,-21
1739,-18
1789,-16
1804,-19
1826,-17
1914,-14
1927,-16
1954,-19
1972,-17
1990,-20
2010,-18
2027,-21
2040,-19
2093,-16
2111,-18
2124,-17
2142,-15
2263,-13
2293,-10
2334,-12
2378,-10
2393,-12
2423,-14
2434,-12
2453,-14
2526,-12
2551,-15
2582,-12
2618,-14
2632,-12
2703,-10
2760,-8
2816,-6
2833,-8
2856,-6
2858,-8
